alignment	ts	sha	stage	rc
all-runs	2026-09-19T21:05:25Z	0a7e7b2	70-tests-registry-sync	0
all-runs	2026-09-19T21:05:42Z	0a7e7b2	80-lane-instrument-selftests	0
all-runs	2026-09-19T21:05:42Z	0a7e7b2	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T21:05:42Z	0a7e7b2	95-numerals-ratchet	0
all-runs	2026-09-19T21:05:42Z	0a7e7b2	96-verdict-status-agreement	0
all-runs	2026-09-19T21:05:43Z	0a7e7b2	97-readme-counts	0
all-runs	2026-09-19T21:07:06Z	0a7e7b2	10-fixture-integrity	0
all-runs	2026-09-19T21:07:06Z	0a7e7b2	20-receipt-freshness	0
all-runs	2026-09-19T21:07:06Z	0a7e7b2	30-no-secrets	0
all-runs	2026-09-19T21:07:07Z	0a7e7b2	40-omp-compact-replay	0
all-runs	2026-09-19T21:07:08Z	0a7e7b2	50-house-gates	0
all-runs	2026-09-19T21:07:10Z	0a7e7b2	60-staged-deletion-lane	0
all-runs	2026-09-19T21:07:11Z	0a7e7b2	70-tests-registry-sync	0
all-runs	2026-09-19T21:07:36Z	0a7e7b2	10-fixture-integrity	0
all-runs	2026-09-19T21:07:36Z	0a7e7b2	20-receipt-freshness	0
all-runs	2026-09-19T21:07:36Z	0a7e7b2	30-no-secrets	0
all-runs	2026-09-19T21:07:37Z	0a7e7b2	40-omp-compact-replay	0
all-runs	2026-09-19T21:07:37Z	0a7e7b2	50-house-gates	0
all-runs	2026-09-19T21:07:41Z	0a7e7b2	60-staged-deletion-lane	0
all-runs	2026-09-19T21:07:41Z	0a7e7b2	70-tests-registry-sync	0
all-runs	2026-09-19T21:07:57Z	0a7e7b2	80-lane-instrument-selftests	0
all-runs	2026-09-19T21:07:57Z	0a7e7b2	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T21:07:57Z	0a7e7b2	95-numerals-ratchet	0
all-runs	2026-09-19T21:07:57Z	0a7e7b2	96-verdict-status-agreement	0
all-runs	2026-09-19T21:07:57Z	0a7e7b2	97-readme-counts	0
all-runs	2026-09-19T21:13:25Z	caf324d	10-fixture-integrity	0
all-runs	2026-09-19T21:13:25Z	caf324d	20-receipt-freshness	0
all-runs	2026-09-19T21:13:25Z	caf324d	30-no-secrets	0
all-runs	2026-09-19T21:13:26Z	caf324d	40-omp-compact-replay	0
all-runs	2026-09-19T21:13:26Z	caf324d	50-house-gates	0
all-runs	2026-09-19T21:13:31Z	caf324d	60-staged-deletion-lane	0
all-runs	2026-09-19T21:13:31Z	caf324d	70-tests-registry-sync	0
all-runs	2026-09-19T21:13:48Z	caf324d	80-lane-instrument-selftests	0
all-runs	2026-09-19T21:13:48Z	caf324d	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T21:13:48Z	caf324d	95-numerals-ratchet	0
all-runs	2026-09-19T21:13:48Z	caf324d	96-verdict-status-agreement	0
all-runs	2026-09-19T21:13:48Z	caf324d	97-readme-counts	0
all-runs	2026-09-19T21:15:24Z	a2e2035	10-fixture-integrity	0
all-runs	2026-09-19T21:15:24Z	a2e2035	20-receipt-freshness	0
all-runs	2026-09-19T21:15:24Z	a2e2035	30-no-secrets	0
all-runs	2026-09-19T21:15:25Z	a2e2035	40-omp-compact-replay	0
all-runs	2026-09-19T21:15:25Z	a2e2035	50-house-gates	0
all-runs	2026-09-19T21:15:28Z	a2e2035	60-staged-deletion-lane	0
all-runs	2026-09-19T21:15:29Z	a2e2035	70-tests-registry-sync	0
all-runs	2026-09-19T21:15:44Z	a2e2035	80-lane-instrument-selftests	0
all-runs	2026-09-19T21:15:44Z	a2e2035	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T21:15:44Z	a2e2035	95-numerals-ratchet	0
all-runs	2026-09-19T21:15:44Z	a2e2035	96-verdict-status-agreement	0
all-runs	2026-09-19T21:15:44Z	a2e2035	97-readme-counts	0
all-runs	2026-09-19T21:26:05Z	2100286	10-fixture-integrity	0
all-runs	2026-09-19T21:26:05Z	2100286	20-receipt-freshness	0
all-runs	2026-09-19T21:26:05Z	2100286	30-no-secrets	0
all-runs	2026-09-19T21:26:06Z	2100286	40-omp-compact-replay	0
all-runs	2026-09-19T21:26:07Z	2100286	50-house-gates	0
all-runs	2026-09-19T21:26:10Z	2100286	60-staged-deletion-lane	0
all-runs	2026-09-19T21:26:10Z	2100286	70-tests-registry-sync	0
all-runs	2026-09-19T21:26:26Z	2100286	80-lane-instrument-selftests	0
all-runs	2026-09-19T21:26:27Z	2100286	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T21:26:27Z	2100286	95-numerals-ratchet	0
all-runs	2026-09-19T21:26:27Z	2100286	96-verdict-status-agreement	0
all-runs	2026-09-19T21:26:27Z	2100286	97-readme-counts	0
all-runs	2026-09-19T21:45:42Z	3b30957	10-fixture-integrity	0
all-runs	2026-09-19T21:45:42Z	3b30957	20-receipt-freshness	0
all-runs	2026-09-19T21:45:42Z	3b30957	30-no-secrets	0
all-runs	2026-09-19T21:45:44Z	3b30957	40-omp-compact-replay	0
all-runs	2026-09-19T21:45:44Z	3b30957	50-house-gates	0
all-runs	2026-09-19T21:45:47Z	3b30957	60-staged-deletion-lane	0
all-runs	2026-09-19T21:45:47Z	3b30957	70-tests-registry-sync	0
all-runs	2026-09-19T21:46:03Z	3b30957	80-lane-instrument-selftests	0
all-runs	2026-09-19T21:46:03Z	3b30957	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T21:46:03Z	3b30957	95-numerals-ratchet	0
all-runs	2026-09-19T21:46:03Z	3b30957	96-verdict-status-agreement	0
all-runs	2026-09-19T21:46:03Z	3b30957	97-readme-counts	0
all-runs	2026-09-19T21:48:27Z	a0fe97d	10-fixture-integrity	0
all-runs	2026-09-19T21:48:27Z	a0fe97d	20-receipt-freshness	0
all-runs	2026-09-19T21:48:28Z	a0fe97d	30-no-secrets	0
all-runs	2026-09-19T21:48:29Z	a0fe97d	40-omp-compact-replay	0
all-runs	2026-09-19T21:48:29Z	a0fe97d	50-house-gates	0
all-runs	2026-09-19T21:48:32Z	a0fe97d	60-staged-deletion-lane	0
all-runs	2026-09-19T21:48:32Z	a0fe97d	70-tests-registry-sync	0
all-runs	2026-09-19T21:48:48Z	a0fe97d	80-lane-instrument-selftests	0
all-runs	2026-09-19T21:48:48Z	a0fe97d	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T21:48:48Z	a0fe97d	95-numerals-ratchet	0
all-runs	2026-09-19T21:48:48Z	a0fe97d	96-verdict-status-agreement	0
all-runs	2026-09-19T21:48:48Z	a0fe97d	97-readme-counts	0
all-runs	2026-09-19T21:50:42Z	835d61b	10-fixture-integrity	0
all-runs	2026-09-19T21:50:42Z	835d61b	20-receipt-freshness	0
all-runs	2026-09-19T21:50:43Z	835d61b	30-no-secrets	0
all-runs	2026-09-19T21:50:44Z	835d61b	40-omp-compact-replay	0
all-runs	2026-09-19T21:50:44Z	835d61b	50-house-gates	0
all-runs	2026-09-19T21:50:47Z	835d61b	60-staged-deletion-lane	0
all-runs	2026-09-19T21:50:47Z	835d61b	70-tests-registry-sync	0
all-runs	2026-09-19T21:50:48Z	835d61b	10-fixture-integrity	0
all-runs	2026-09-19T21:50:48Z	835d61b	20-receipt-freshness	0
all-runs	2026-09-19T21:50:48Z	835d61b	30-no-secrets	0
all-runs	2026-09-19T21:50:49Z	835d61b	40-omp-compact-replay	0
all-runs	2026-09-19T21:50:49Z	835d61b	50-house-gates	0
all-runs	2026-09-19T21:50:52Z	835d61b	60-staged-deletion-lane	0
all-runs	2026-09-19T21:50:52Z	835d61b	70-tests-registry-sync	0
all-runs	2026-09-19T21:51:04Z	835d61b	80-lane-instrument-selftests	0
all-runs	2026-09-19T21:51:05Z	835d61b	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T21:51:05Z	835d61b	95-numerals-ratchet	0
all-runs	2026-09-19T21:51:05Z	835d61b	96-verdict-status-agreement	0
all-runs	2026-09-19T21:51:05Z	835d61b	97-readme-counts	0
all-runs	2026-09-19T21:51:08Z	835d61b	80-lane-instrument-selftests	0
all-runs	2026-09-19T21:51:08Z	835d61b	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T21:51:09Z	835d61b	95-numerals-ratchet	0
all-runs	2026-09-19T21:51:09Z	835d61b	96-verdict-status-agreement	0
all-runs	2026-09-19T21:51:09Z	835d61b	97-readme-counts	0
all-runs	2026-09-19T21:52:09Z	fc20657	10-fixture-integrity	0
all-runs	2026-09-19T21:52:09Z	fc20657	20-receipt-freshness	0
all-runs	2026-09-19T21:52:09Z	fc20657	30-no-secrets	0
all-runs	2026-09-19T21:52:10Z	fc20657	40-omp-compact-replay	0
all-runs	2026-09-19T21:52:10Z	fc20657	50-house-gates	0
all-runs	2026-09-19T21:52:13Z	fc20657	60-staged-deletion-lane	0
all-runs	2026-09-19T21:52:13Z	fc20657	70-tests-registry-sync	0
all-runs	2026-09-19T21:52:29Z	fc20657	80-lane-instrument-selftests	0
all-runs	2026-09-19T21:52:29Z	fc20657	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T21:52:29Z	fc20657	95-numerals-ratchet	0
all-runs	2026-09-19T21:52:29Z	fc20657	96-verdict-status-agreement	0
all-runs	2026-09-19T21:52:29Z	fc20657	97-readme-counts	0
all-runs	2026-09-19T22:06:38Z	3b1e02d	10-fixture-integrity	0
all-runs	2026-09-19T22:06:38Z	3b1e02d	20-receipt-freshness	0
all-runs	2026-09-19T22:06:38Z	3b1e02d	30-no-secrets	0
all-runs	2026-09-19T22:06:39Z	3b1e02d	40-omp-compact-replay	0
all-runs	2026-09-19T22:06:40Z	3b1e02d	50-house-gates	0
all-runs	2026-09-19T22:06:43Z	3b1e02d	60-staged-deletion-lane	0
all-runs	2026-09-19T22:06:43Z	3b1e02d	70-tests-registry-sync	0
all-runs	2026-09-19T22:06:59Z	3b1e02d	80-lane-instrument-selftests	0
all-runs	2026-09-19T22:06:59Z	3b1e02d	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T22:06:59Z	3b1e02d	95-numerals-ratchet	0
all-runs	2026-09-19T22:06:59Z	3b1e02d	96-verdict-status-agreement	0
all-runs	2026-09-19T22:06:59Z	3b1e02d	97-readme-counts	0
all-runs	2026-09-19T22:11:18Z	6b69185	10-fixture-integrity	0
all-runs	2026-09-19T22:11:18Z	6b69185	20-receipt-freshness	0
all-runs	2026-09-19T22:11:18Z	6b69185	30-no-secrets	0
all-runs	2026-09-19T22:11:19Z	6b69185	40-omp-compact-replay	0
all-runs	2026-09-19T22:11:20Z	6b69185	50-house-gates	0
all-runs	2026-09-19T22:11:23Z	6b69185	60-staged-deletion-lane	0
all-runs	2026-09-19T22:11:23Z	6b69185	70-tests-registry-sync	0
all-runs	2026-09-19T22:11:41Z	6b69185	80-lane-instrument-selftests	0
all-runs	2026-09-19T22:11:41Z	6b69185	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T22:11:41Z	6b69185	95-numerals-ratchet	0
all-runs	2026-09-19T22:11:41Z	6b69185	96-verdict-status-agreement	0
all-runs	2026-09-19T22:11:41Z	6b69185	97-readme-counts	0
all-runs	2026-09-19T22:12:56Z	6b69185	10-fixture-integrity	0
all-runs	2026-09-19T22:12:56Z	6b69185	20-receipt-freshness	0
all-runs	2026-09-19T22:12:56Z	6b69185	30-no-secrets	0
all-runs	2026-09-19T22:12:57Z	6b69185	40-omp-compact-replay	0
all-runs	2026-09-19T22:12:57Z	6b69185	50-house-gates	0
all-runs	2026-09-19T22:13:00Z	6b69185	60-staged-deletion-lane	0
all-runs	2026-09-19T22:13:00Z	6b69185	70-tests-registry-sync	0
all-runs	2026-09-19T22:13:16Z	6b69185	80-lane-instrument-selftests	0
all-runs	2026-09-19T22:13:17Z	6b69185	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T22:13:17Z	6b69185	95-numerals-ratchet	0
all-runs	2026-09-19T22:13:17Z	6b69185	96-verdict-status-agreement	0
all-runs	2026-09-19T22:13:17Z	6b69185	97-readme-counts	0
all-runs	2026-09-19T22:16:05Z	d8472cc	10-fixture-integrity	0
all-runs	2026-09-19T22:16:05Z	d8472cc	20-receipt-freshness	0
all-runs	2026-09-19T22:16:05Z	d8472cc	30-no-secrets	0
all-runs	2026-09-19T22:16:06Z	d8472cc	40-omp-compact-replay	0
all-runs	2026-09-19T22:16:07Z	d8472cc	50-house-gates	0
all-runs	2026-09-19T22:16:10Z	d8472cc	60-staged-deletion-lane	0
all-runs	2026-09-19T22:16:10Z	d8472cc	70-tests-registry-sync	0
all-runs	2026-09-19T22:16:27Z	d8472cc	80-lane-instrument-selftests	0
all-runs	2026-09-19T22:16:27Z	d8472cc	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T22:16:28Z	d8472cc	95-numerals-ratchet	0
all-runs	2026-09-19T22:16:28Z	d8472cc	96-verdict-status-agreement	0
all-runs	2026-09-19T22:16:28Z	d8472cc	97-readme-counts	0
all-runs	2026-09-19T22:17:45Z	d8472cc	10-fixture-integrity	0
all-runs	2026-09-19T22:17:46Z	d8472cc	20-receipt-freshness	0
all-runs	2026-09-19T22:17:46Z	d8472cc	30-no-secrets	0
all-runs	2026-09-19T22:17:47Z	d8472cc	40-omp-compact-replay	0
all-runs	2026-09-19T22:17:47Z	d8472cc	50-house-gates	0
all-runs	2026-09-19T22:17:50Z	d8472cc	60-staged-deletion-lane	0
all-runs	2026-09-19T22:17:50Z	d8472cc	70-tests-registry-sync	0
all-runs	2026-09-19T22:18:07Z	d8472cc	80-lane-instrument-selftests	0
all-runs	2026-09-19T22:18:07Z	d8472cc	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T22:18:07Z	d8472cc	95-numerals-ratchet	0
all-runs	2026-09-19T22:18:07Z	d8472cc	96-verdict-status-agreement	0
all-runs	2026-09-19T22:18:07Z	d8472cc	97-readme-counts	0
all-runs	2026-09-19T22:22:03Z	48ddb1e	10-fixture-integrity	0
all-runs	2026-09-19T22:22:03Z	48ddb1e	20-receipt-freshness	0
all-runs	2026-09-19T22:22:03Z	48ddb1e	30-no-secrets	0
all-runs	2026-09-19T22:22:04Z	48ddb1e	40-omp-compact-replay	0
all-runs	2026-09-19T22:22:05Z	48ddb1e	50-house-gates	0
all-runs	2026-09-19T22:22:07Z	48ddb1e	60-staged-deletion-lane	0
all-runs	2026-09-19T22:22:08Z	48ddb1e	70-tests-registry-sync	0
all-runs	2026-09-19T22:22:23Z	48ddb1e	80-lane-instrument-selftests	0
all-runs	2026-09-19T22:22:23Z	48ddb1e	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T22:22:24Z	48ddb1e	95-numerals-ratchet	0
all-runs	2026-09-19T22:22:24Z	48ddb1e	96-verdict-status-agreement	0
all-runs	2026-09-19T22:22:24Z	48ddb1e	97-readme-counts	0
all-runs	2026-09-19T22:26:12Z	270acce	10-fixture-integrity	0
all-runs	2026-09-19T22:26:12Z	270acce	20-receipt-freshness	0
all-runs	2026-09-19T22:26:12Z	270acce	30-no-secrets	0
all-runs	2026-09-19T22:26:13Z	270acce	40-omp-compact-replay	0
all-runs	2026-09-19T22:26:13Z	270acce	50-house-gates	0
all-runs	2026-09-19T22:26:16Z	270acce	60-staged-deletion-lane	0
all-runs	2026-09-19T22:26:16Z	270acce	70-tests-registry-sync	0
all-runs	2026-09-19T22:26:32Z	270acce	80-lane-instrument-selftests	0
all-runs	2026-09-19T22:26:32Z	270acce	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T22:26:32Z	270acce	95-numerals-ratchet	0
all-runs	2026-09-19T22:26:32Z	270acce	96-verdict-status-agreement	0
all-runs	2026-09-19T22:26:32Z	270acce	97-readme-counts	0
all-runs	2026-09-19T22:29:26Z	166430e	10-fixture-integrity	0
all-runs	2026-09-19T22:29:26Z	166430e	20-receipt-freshness	0
all-runs	2026-09-19T22:29:26Z	166430e	30-no-secrets	0
all-runs	2026-09-19T22:29:28Z	166430e	40-omp-compact-replay	0
all-runs	2026-09-19T22:29:28Z	166430e	50-house-gates	0
all-runs	2026-09-19T22:29:31Z	166430e	60-staged-deletion-lane	0
all-runs	2026-09-19T22:29:31Z	166430e	70-tests-registry-sync	0
all-runs	2026-09-19T22:29:49Z	166430e	80-lane-instrument-selftests	0
all-runs	2026-09-19T22:29:49Z	166430e	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T22:29:49Z	166430e	95-numerals-ratchet	0
all-runs	2026-09-19T22:29:49Z	166430e	96-verdict-status-agreement	0
all-runs	2026-09-19T22:29:49Z	166430e	97-readme-counts	0
all-runs	2026-09-19T22:30:15Z	02f05f8	10-fixture-integrity	0
all-runs	2026-09-19T22:30:15Z	02f05f8	20-receipt-freshness	0
all-runs	2026-09-19T22:30:15Z	02f05f8	30-no-secrets	0
all-runs	2026-09-19T22:30:16Z	02f05f8	40-omp-compact-replay	0
all-runs	2026-09-19T22:30:16Z	02f05f8	50-house-gates	0
all-runs	2026-09-19T22:30:19Z	02f05f8	60-staged-deletion-lane	0
all-runs	2026-09-19T22:30:19Z	02f05f8	70-tests-registry-sync	0
all-runs	2026-09-19T22:30:35Z	02f05f8	80-lane-instrument-selftests	0
all-runs	2026-09-19T22:30:36Z	02f05f8	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T22:30:36Z	02f05f8	95-numerals-ratchet	0
all-runs	2026-09-19T22:30:36Z	02f05f8	96-verdict-status-agreement	0
all-runs	2026-09-19T22:30:36Z	02f05f8	97-readme-counts	0
all-runs	2026-09-19T22:47:27Z	e678550	10-fixture-integrity	0
all-runs	2026-09-19T22:47:27Z	e678550	20-receipt-freshness	0
all-runs	2026-09-19T22:47:27Z	e678550	30-no-secrets	0
all-runs	2026-09-19T22:47:28Z	e678550	40-omp-compact-replay	0
all-runs	2026-09-19T22:47:28Z	e678550	50-house-gates	0
all-runs	2026-09-19T22:47:32Z	e678550	60-staged-deletion-lane	0
all-runs	2026-09-19T22:47:32Z	e678550	70-tests-registry-sync	0
all-runs	2026-09-19T22:47:48Z	e678550	80-lane-instrument-selftests	0
all-runs	2026-09-19T22:47:48Z	e678550	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T22:47:48Z	e678550	95-numerals-ratchet	0
all-runs	2026-09-19T22:47:48Z	e678550	96-verdict-status-agreement	0
all-runs	2026-09-19T22:47:48Z	e678550	97-readme-counts	0
all-runs	2026-09-19T23:00:09Z	c9a3e89	10-fixture-integrity	0
all-runs	2026-09-19T23:00:09Z	c9a3e89	20-receipt-freshness	0
all-runs	2026-09-19T23:00:09Z	c9a3e89	30-no-secrets	0
all-runs	2026-09-19T23:00:10Z	c9a3e89	40-omp-compact-replay	0
all-runs	2026-09-19T23:00:11Z	c9a3e89	50-house-gates	0
all-runs	2026-09-19T23:00:14Z	c9a3e89	60-staged-deletion-lane	0
all-runs	2026-09-19T23:00:14Z	c9a3e89	70-tests-registry-sync	0
all-runs	2026-09-19T23:00:32Z	c9a3e89	80-lane-instrument-selftests	0
all-runs	2026-09-19T23:00:32Z	c9a3e89	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T23:00:32Z	c9a3e89	95-numerals-ratchet	0
all-runs	2026-09-19T23:00:32Z	c9a3e89	96-verdict-status-agreement	0
all-runs	2026-09-19T23:00:32Z	c9a3e89	97-readme-counts	0
all-runs	2026-09-19T23:02:40Z	c9a3e89	10-fixture-integrity	0
all-runs	2026-09-19T23:02:40Z	c9a3e89	20-receipt-freshness	0
all-runs	2026-09-19T23:02:40Z	c9a3e89	30-no-secrets	0
all-runs	2026-09-19T23:02:41Z	c9a3e89	40-omp-compact-replay	0
all-runs	2026-09-19T23:02:42Z	c9a3e89	50-house-gates	0
all-runs	2026-09-19T23:02:44Z	c9a3e89	60-staged-deletion-lane	0
all-runs	2026-09-19T23:02:44Z	c9a3e89	70-tests-registry-sync	0
all-runs	2026-09-19T23:03:04Z	c9a3e89	80-lane-instrument-selftests	0
all-runs	2026-09-19T23:03:04Z	c9a3e89	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T23:03:04Z	c9a3e89	95-numerals-ratchet	0
all-runs	2026-09-19T23:03:04Z	c9a3e89	96-verdict-status-agreement	0
all-runs	2026-09-19T23:03:04Z	c9a3e89	97-readme-counts	0
all-runs	2026-09-19T23:05:39Z	74ba939	10-fixture-integrity	0
all-runs	2026-09-19T23:05:39Z	74ba939	20-receipt-freshness	0
all-runs	2026-09-19T23:05:39Z	74ba939	30-no-secrets	0
all-runs	2026-09-19T23:05:40Z	74ba939	40-omp-compact-replay	0
all-runs	2026-09-19T23:05:41Z	74ba939	50-house-gates	0
all-runs	2026-09-19T23:05:45Z	74ba939	60-staged-deletion-lane	0
all-runs	2026-09-19T23:05:45Z	74ba939	70-tests-registry-sync	0
all-runs	2026-09-19T23:06:00Z	74ba939	80-lane-instrument-selftests	0
all-runs	2026-09-19T23:06:00Z	74ba939	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T23:06:01Z	74ba939	95-numerals-ratchet	0
all-runs	2026-09-19T23:06:01Z	74ba939	96-verdict-status-agreement	0
all-runs	2026-09-19T23:06:01Z	74ba939	97-readme-counts	0
all-runs	2026-09-19T23:20:28Z	dbdc84b	10-fixture-integrity	0
all-runs	2026-09-19T23:20:28Z	dbdc84b	20-receipt-freshness	0
all-runs	2026-09-19T23:20:28Z	dbdc84b	30-no-secrets	0
all-runs	2026-09-19T23:20:29Z	dbdc84b	40-omp-compact-replay	0
all-runs	2026-09-19T23:20:29Z	dbdc84b	50-house-gates	0
all-runs	2026-09-19T23:20:32Z	dbdc84b	60-staged-deletion-lane	0
all-runs	2026-09-19T23:20:32Z	dbdc84b	70-tests-registry-sync	0
all-runs	2026-09-19T23:20:48Z	dbdc84b	80-lane-instrument-selftests	0
all-runs	2026-09-19T23:20:48Z	dbdc84b	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T23:20:48Z	dbdc84b	95-numerals-ratchet	0
all-runs	2026-09-19T23:20:48Z	dbdc84b	96-verdict-status-agreement	0
all-runs	2026-09-19T23:20:48Z	dbdc84b	97-readme-counts	0
all-runs	2026-09-19T23:27:33Z	2c38097	10-fixture-integrity	0
all-runs	2026-09-19T23:27:33Z	2c38097	20-receipt-freshness	0
all-runs	2026-09-19T23:27:33Z	2c38097	30-no-secrets	0
all-runs	2026-09-19T23:27:35Z	2c38097	40-omp-compact-replay	0
all-runs	2026-09-19T23:27:36Z	2c38097	50-house-gates	0
all-runs	2026-09-19T23:27:39Z	2c38097	60-staged-deletion-lane	0
all-runs	2026-09-19T23:27:39Z	2c38097	70-tests-registry-sync	0
all-runs	2026-09-19T23:27:56Z	2c38097	80-lane-instrument-selftests	0
all-runs	2026-09-19T23:27:56Z	2c38097	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T23:27:56Z	2c38097	95-numerals-ratchet	0
all-runs	2026-09-19T23:27:56Z	2c38097	96-verdict-status-agreement	0
all-runs	2026-09-19T23:27:56Z	2c38097	97-readme-counts	0
all-runs	2026-09-19T23:34:44Z	3b5ad1c	10-fixture-integrity	0
all-runs	2026-09-19T23:34:44Z	3b5ad1c	20-receipt-freshness	0
all-runs	2026-09-19T23:34:44Z	3b5ad1c	30-no-secrets	0
all-runs	2026-09-19T23:34:45Z	3b5ad1c	40-omp-compact-replay	0
all-runs	2026-09-19T23:34:46Z	3b5ad1c	50-house-gates	0
all-runs	2026-09-19T23:34:49Z	3b5ad1c	60-staged-deletion-lane	0
all-runs	2026-09-19T23:34:49Z	3b5ad1c	70-tests-registry-sync	0
all-runs	2026-09-19T23:35:05Z	3b5ad1c	80-lane-instrument-selftests	0
all-runs	2026-09-19T23:35:05Z	3b5ad1c	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T23:35:05Z	3b5ad1c	95-numerals-ratchet	0
all-runs	2026-09-19T23:35:05Z	3b5ad1c	96-verdict-status-agreement	0
all-runs	2026-09-19T23:35:05Z	3b5ad1c	97-readme-counts	0
all-runs	2026-09-19T23:42:28Z	3d8e335	10-fixture-integrity	0
all-runs	2026-09-19T23:42:28Z	3d8e335	20-receipt-freshness	0
all-runs	2026-09-19T23:42:28Z	3d8e335	30-no-secrets	0
all-runs	2026-09-19T23:42:29Z	3d8e335	40-omp-compact-replay	0
all-runs	2026-09-19T23:42:30Z	3d8e335	50-house-gates	0
all-runs	2026-09-19T23:42:31Z	3d8e335	10-fixture-integrity	0
all-runs	2026-09-19T23:42:31Z	3d8e335	20-receipt-freshness	0
all-runs	2026-09-19T23:42:31Z	3d8e335	30-no-secrets	0
all-runs	2026-09-19T23:42:32Z	3d8e335	40-omp-compact-replay	0
all-runs	2026-09-19T23:42:33Z	3d8e335	50-house-gates	0
all-runs	2026-09-19T23:42:33Z	3d8e335	60-staged-deletion-lane	0
all-runs	2026-09-19T23:42:33Z	3d8e335	70-tests-registry-sync	0
all-runs	2026-09-19T23:42:36Z	3d8e335	60-staged-deletion-lane	0
all-runs	2026-09-19T23:42:36Z	3d8e335	70-tests-registry-sync	0
all-runs	2026-09-19T23:42:52Z	3d8e335	80-lane-instrument-selftests	0
all-runs	2026-09-19T23:42:52Z	3d8e335	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T23:42:52Z	3d8e335	95-numerals-ratchet	0
all-runs	2026-09-19T23:42:52Z	3d8e335	96-verdict-status-agreement	0
all-runs	2026-09-19T23:42:52Z	3d8e335	97-readme-counts	0
all-runs	2026-09-19T23:42:54Z	3d8e335	80-lane-instrument-selftests	0
all-runs	2026-09-19T23:42:55Z	3d8e335	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T23:42:55Z	3d8e335	95-numerals-ratchet	0
all-runs	2026-09-19T23:42:55Z	3d8e335	96-verdict-status-agreement	0
all-runs	2026-09-19T23:42:55Z	3d8e335	97-readme-counts	0
all-runs	2026-09-19T23:44:53Z	52c2a91	10-fixture-integrity	0
all-runs	2026-09-19T23:44:53Z	52c2a91	20-receipt-freshness	0
all-runs	2026-09-19T23:44:53Z	52c2a91	30-no-secrets	0
all-runs	2026-09-19T23:44:54Z	52c2a91	40-omp-compact-replay	0
all-runs	2026-09-19T23:44:55Z	52c2a91	50-house-gates	0
all-runs	2026-09-19T23:44:58Z	52c2a91	60-staged-deletion-lane	0
all-runs	2026-09-19T23:44:58Z	52c2a91	70-tests-registry-sync	0
all-runs	2026-09-19T23:45:15Z	52c2a91	80-lane-instrument-selftests	0
all-runs	2026-09-19T23:45:15Z	52c2a91	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T23:45:15Z	52c2a91	95-numerals-ratchet	0
all-runs	2026-09-19T23:45:15Z	52c2a91	96-verdict-status-agreement	0
all-runs	2026-09-19T23:45:16Z	52c2a91	97-readme-counts	0
all-runs	2026-09-19T23:48:36Z	f8a8dc9	10-fixture-integrity	0
all-runs	2026-09-19T23:48:36Z	f8a8dc9	20-receipt-freshness	0
all-runs	2026-09-19T23:48:36Z	f8a8dc9	30-no-secrets	0
all-runs	2026-09-19T23:48:37Z	f8a8dc9	40-omp-compact-replay	0
all-runs	2026-09-19T23:48:38Z	f8a8dc9	50-house-gates	0
all-runs	2026-09-19T23:48:41Z	f8a8dc9	60-staged-deletion-lane	0
all-runs	2026-09-19T23:48:41Z	f8a8dc9	70-tests-registry-sync	0
all-runs	2026-09-19T23:48:58Z	f8a8dc9	80-lane-instrument-selftests	0
all-runs	2026-09-19T23:48:58Z	f8a8dc9	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T23:48:59Z	f8a8dc9	95-numerals-ratchet	0
all-runs	2026-09-19T23:48:59Z	f8a8dc9	96-verdict-status-agreement	0
all-runs	2026-09-19T23:48:59Z	f8a8dc9	97-readme-counts	0
